club,club_short,player_id,web_name,position,expected_role,p_start,p_sub_in,p_dnp,mins_if_start,mins_if_sub,override,confidence,conflict_rule,draft_eligible,reason,sources,source_refs,api_status,api_chance_of_playing_next_round,api_chance_of_playing_this_round,api_news,api_news_added,api_club_id,api_club_short,registration_status,registration_reason,availability_status,availability_override,availability_confidence,draft_availability,availability_reason,availability_sources,availability_source_refs
Nott'm Forest,NFO,472,Murillo,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,medium,none,True,Meerkat green + Scout XI CB. API muscle 75% — keep Nailed when fit.,meerkat_nailed|scout_xi|api_status,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;data/processed/players.parquet,d,75.0,,Muscle injury - 75% chance of playing,2026-07-23T12:01:23.801183Z,18,NFO,aligned,,doubt,api_doubt_gw1,medium,watch,Muscle injury - 75% chance of playing,api_status,data/processed/players.parquet
Nott'm Forest,NFO,471,Milenković,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI CB partner to Murillo.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,473,Aina,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI wing-back; locked wide defender.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,488,Sangaré,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI DM; midfield anchor post-Anderson sale.,meerkat_nailed|scout_xi|transfer_note,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,480,Gibbs-White,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI creative #10; primary Forest attacker.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,474,Jair Cunha,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,nailed_vs_regular->regular,True,Scout XI third CB; not Meerkat green — demote from Nailed lean to Regular.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,558,Schlager,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,none,True,"Free RB Leipzig signing into Anderson role after £116m MCI sale; Meerkat flags as Anderson replacement, not green yet.",transfer_note|meerkat_nailed,https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,491,Igor Jesus,FWD,Regular Starter,0.75,0.1,0.15,80,20,False,medium,nailed_vs_regular->regular,True,Meerkat near-nailed #9 demoted to Regular on Wood competition risk; Scout starts Wood instead.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,487,Dominguez,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI CM demoted: Schlager targets Anderson minutes; midfield share with Sangare/Schlager.,scout_xi|transfer_note|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,not_role_eligible,,,
Nott'm Forest,NFO,484,Hutchinson,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI winger demoted: Meerkat wingers rotate (Hudson-Odoi/Ndoye/Bakwa/Hutchinson).,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,not_role_eligible,,,
Nott'm Forest,NFO,490,Wood,FWD,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI #9 demoted: Meerkat prefers Igor Jesus near-nailed with Wood as risk/competition.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,not_role_eligible,,,
Nott'm Forest,NFO,482,Hudson-Odoi,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,none,False,Wing rotation pool; API thigh 75%. Meerkat wingers not nailed.,meerkat_nailed|api_status,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;data/processed/players.parquet,d,75.0,,Thigh injury - 75% chance of playing,2026-07-23T12:01:23.832709Z,18,NFO,aligned,,doubt,api_doubt_gw1,medium,not_role_eligible,Thigh injury - 75% chance of playing,api_status,data/processed/players.parquet
Nott'm Forest,NFO,483,Ndoye,MID,Rotation,0.4,0.25,0.35,70,20,False,low,single_source,False,Wing rotation challenger; not Scout XI.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,not_role_eligible,,,
Nott'm Forest,NFO,485,Bakwa,MID,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,Wide depth in Meerkat wing-rotation set; fringe vs Hutchinson/Hudson-Odoi/Ndoye.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,not_role_eligible,,,
Nott'm Forest,NFO,470,Morato,DEF,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,CB cover behind Murillo/Milenkovic/Jair; not Scout XI.,scout_xi,https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,496,Kinsky,GKP,Regular Starter,0.75,0.1,0.15,80,20,False,medium,nailed_vs_regular->regular,True,"Kinsky started the first friendly but Austin and Dubravka started later selections, including the stronger Sydney XI. Conservative demotion to Regular pending senior XI confirmation.",scout_xi|meerkat_nailed|transfer_note|official_spurs,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://www.tottenhamhotspur.com/news/1080518/victory-on-penalties-after-tel-stunner-against-sydney,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,503,Van de Ven,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI CB; can also cover LB which un-nails Udogie.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,499,Pedro Porro,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI RB.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,112,Van Hecke,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,nailed_vs_regular->regular,True,Meerkat green CB (£52m from Brighton) but Scout starts Danso — demote to Regular.,meerkat_nailed|scout_xi|transfer_note,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,525,Fernandes,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,nailed_vs_regular->regular,True,Meerkat green Mateus Fernandes (£85m) but Scout CM is Bentancur/Gallagher — demote to Regular.,meerkat_nailed|scout_xi|transfer_note,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,455,Tonali,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,nailed_vs_regular->regular,True,Meerkat green £100m from Newcastle; Scout omits for Bentancur/Gallagher — demote to Regular.,meerkat_nailed|scout_xi|transfer_note,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,506,Udogie,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,nailed_vs_regular->regular,True,Scout XI LB but Meerkat un-nails him because VDV can play LB — Regular not Nailed.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,512,Kudus,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,none,True,Scout XI RW; Meerkat managed then first choice. API thigh 75% — role when fit.,scout_xi|meerkat_nailed|api_status,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;data/processed/players.parquet,d,75.0,,Thigh injury - 75% chance of playing,2026-07-23T12:01:23.848657Z,19,TOT,aligned,,doubt,api_doubt_gw1,medium,watch,Thigh injury - 75% chance of playing,api_status,data/processed/players.parquet
Spurs,TOT,515,Maddison,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,none,True,Scout XI #10; Meerkat managed then first choice alongside Kudus.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,514,Tel,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,none,True,Scout XI LW; Meerkat Tel LW for now — default wide starter early.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,526,Solanke,FWD,Regular Starter,0.75,0.1,0.15,80,20,False,medium,none,True,Scout XI #9; not Meerkat green but clear Scout striker over Richarlison.,scout_xi,https://www.fantasyfootballscout.co.uk/team-news,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,501,Danso,DEF,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI CB demoted: Meerkat nails van Hecke and notes Senesi CB competition.,scout_xi|meerkat_nailed|transfer_note,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,498,Senesi,DEF,Rotation,0.4,0.25,0.35,70,20,False,medium,none,False,Free from Bournemouth; Meerkat Senesi competes for CB minutes vs van Hecke/Danso/Romero.,transfer_note|meerkat_nailed,https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,516,Bentancur,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI CM demoted by Meerkat Tonali/Fernandes midfield priority.,scout_xi|meerkat_nailed|transfer_note,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,519,Gallagher,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI CM demoted: Tonali/Fernandes Meerkat greens take midfield hierarchy.,scout_xi|meerkat_nailed|transfer_note,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,500,Romero,DEF,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,Neither Scout XI nor Meerkat green; CB depth behind VDV/van Hecke fight.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,502,Robertson,DEF,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,Free from Liverpool; LB cover with Udogie/VDV preferred early.,transfer_note|meerkat_nailed,https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,527,Richarlison,FWD,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,ST depth behind Solanke; not Scout XI.,scout_xi,https://www.fantasyfootballscout.co.uk/team-news,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,529,Roefs,GKP,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI #1 GK.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,533,Mukiele,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI RB; Meunier signed as backup.,meerkat_nailed|scout_xi|transfer_note,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,532,Ballard,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI CB.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,535,Alderete,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI CB partner.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,536,Reinildo,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,none,True,Meerkat green + Scout XI LB.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,545,Sadiki,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,medium,none,True,Meerkat green + Scout XI CM; EL rotation risk noted but still green for GW1–5.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,544,Xhaka,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,medium,none,True,"Meerkat green + Scout XI CM pivot; EL rotation caveat, still early nailed.",meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,542,E.Le Fée,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,medium,none,True,Meerkat green + Scout XI #10/AM; EL rotation risk — medium confidence.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,552,Brobbey,FWD,Nailed Starter,0.9,0.05,0.05,85,20,False,medium,none,True,Meerkat green + Scout XI #9; EL rotation could trim minutes later but green for GW1–5.,meerkat_nailed|scout_xi,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,534,Hume,DEF,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI winger demoted: Meerkat wingers not nailed / EL rotation.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,551,Angulo,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI winger demoted: Meerkat wingers not nailed.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,546,Adingra,MID,Rotation,0.4,0.25,0.35,70,20,False,low,single_source,False,Wide rotation challenger outside Scout XI; Meerkat wingers not nailed.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,549,Talbi,MID,Rotation,0.4,0.25,0.35,70,20,False,low,single_source,False,Wide/attack rotation option; not Scout XI.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,541,Meunier,DEF,Cameo,0.1,0.35,0.55,60,15,False,medium,none,False,Free from Lille; Meerkat backup to Mukiele at RB.,transfer_note|meerkat_nailed,https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,553,Isidor,FWD,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,ST depth behind Brobbey; not Scout XI.,scout_xi,https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,543,Diarra,MID,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,Midfield depth behind Xhaka/Sadiki/Le Fee.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,547,Mundle,MID,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,Wide depth in non-nailed wing pool.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
