club,club_short,player_id,web_name,position,expected_role,p_start,p_sub_in,p_dnp,mins_if_start,mins_if_sub,override,confidence,conflict_rule,draft_eligible,reason,sources,source_refs,api_status,api_chance_of_playing_next_round,api_chance_of_playing_this_round,api_news,api_news_added,api_club_id,api_club_short,registration_status,registration_reason,availability_status,availability_override,availability_confidence,draft_availability,availability_reason,availability_sources,availability_source_refs
Nott'm Forest,NFO,469,N.Williams,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,472,Murillo,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;data/processed/players.parquet,d,75.0,,Muscle injury - 75% chance of playing,2026-07-23T12:01:23.801183Z,18,NFO,aligned,,doubt,api_doubt_gw1,medium,watch,Muscle injury - 75% chance of playing,api_status,data/processed/players.parquet
Nott'm Forest,NFO,471,Milenković,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,473,Aina,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,488,Sangaré,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,480,Gibbs-White,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,474,Jair Cunha,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,558,Schlager,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,source_disagreement_or_single,False,Previously draft-role but absent from current FFS XI and Meerkat nailed list.,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,not_role_eligible,,,
Nott'm Forest,NFO,491,Igor Jesus,FWD,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,487,Dominguez,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,484,Hutchinson,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI winger demoted: Meerkat wingers rotate (Hudson-Odoi/Ndoye/Bakwa/Hutchinson).,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,not_role_eligible,,,
Nott'm Forest,NFO,490,Wood,FWD,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,eligible,,,
Nott'm Forest,NFO,482,Hudson-Odoi,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,none,False,Wing rotation pool; API thigh 75%. Meerkat wingers not nailed.,meerkat_nailed|api_status,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;data/processed/players.parquet,d,75.0,,Thigh injury - 75% chance of playing,2026-07-23T12:01:23.832709Z,18,NFO,aligned,,doubt,api_doubt_gw1,medium,not_role_eligible,Thigh injury - 75% chance of playing,api_status,data/processed/players.parquet
Nott'm Forest,NFO,483,Ndoye,MID,Rotation,0.4,0.25,0.35,70,20,False,low,single_source,False,Wing rotation challenger; not Scout XI.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,not_role_eligible,,,
Nott'm Forest,NFO,485,Bakwa,MID,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,Wide depth in Meerkat wing-rotation set; fringe vs Hutchinson/Hudson-Odoi/Ndoye.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,18,NFO,aligned,,available,none,none,not_role_eligible,,,
Nott'm Forest,NFO,470,Morato,DEF,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,CB cover behind Murillo/Milenkovic/Jair; not Scout XI.,scout_xi,https://www.fantasyfootballscout.co.uk/team-news,a,,,,,18,NFO,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,496,Kinsky,GKP,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://www.tottenhamhotspur.com/news/1080518/victory-on-penalties-after-tel-stunner-against-sydney,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,503,Van de Ven,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,unanimous_dual_source,True,Unanimous: FFS predicted XI + Meerkat 🟢 nailed.,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,499,Pedro Porro,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,unanimous_dual_source,True,Unanimous: FFS predicted XI + Meerkat 🟢 nailed.,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,112,Van Hecke,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,unanimous_dual_source,True,Unanimous: FFS predicted XI + Meerkat 🟢 nailed.,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,525,Fernandes,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Tottenham Hotspur,TOT,455,Tonali,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,506,Udogie,DEF,Rotation,0.4,0.25,0.35,70,20,False,medium,source_disagreement_or_single,False,Previously draft-role but absent from current FFS XI and Meerkat nailed list.,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,512,Kudus,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;data/processed/players.parquet,d,75.0,,Thigh injury - 75% chance of playing,2026-07-23T12:01:23.848657Z,19,TOT,aligned,,doubt,api_doubt_gw1,medium,watch,Thigh injury - 75% chance of playing,api_status,data/processed/players.parquet
Spurs,TOT,515,Maddison,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,source_disagreement_or_single,False,Previously draft-role but absent from current FFS XI and Meerkat nailed list.,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,514,Tel,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,526,Solanke,FWD,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/team-news,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,501,Danso,DEF,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI CB demoted: Meerkat nails van Hecke and notes Senesi CB competition.,scout_xi|meerkat_nailed|transfer_note,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,498,Senesi,DEF,Rotation,0.4,0.25,0.35,70,20,False,medium,none,False,Free from Bournemouth; Meerkat Senesi competes for CB minutes vs van Hecke/Danso/Romero.,transfer_note|meerkat_nailed,https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,516,Bentancur,MID,Rotation,0.4,0.25,0.35,70,20,False,medium,regular_vs_rotation->rotation,False,Scout XI CM demoted by Meerkat Tonali/Fernandes midfield priority.,scout_xi|meerkat_nailed|transfer_note,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,519,Gallagher,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,497,Dubravka,GKP,Rotation,0.4,0.25,0.35,70,20,False,medium,none,False,Confirmed summer free transfer from Burnley; started pre-season friendly (Sydney XI) creating active starter competition with Kinsky and Austin.,transfer_note|friendly_lineup,https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://www.tottenhamhotspur.com/news/1080518/victory-on-penalties-after-tel-stunner-against-sydney,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,500,Romero,DEF,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,Neither Scout XI nor Meerkat green; CB depth behind VDV/van Hecke fight.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Spurs,TOT,502,Robertson,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,19,TOT,aligned,,available,none,none,eligible,,,
Spurs,TOT,527,Richarlison,FWD,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,ST depth behind Solanke; not Scout XI.,scout_xi,https://www.fantasyfootballscout.co.uk/team-news,a,,,,,19,TOT,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,529,Roefs,GKP,Nailed Starter,0.9,0.05,0.05,85,20,False,high,unanimous_dual_source,True,Unanimous: FFS predicted XI + Meerkat 🟢 nailed.,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,533,Mukiele,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,unanimous_dual_source,True,Unanimous: FFS predicted XI + Meerkat 🟢 nailed.,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news;https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,532,Ballard,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,unanimous_dual_source,True,Unanimous: FFS predicted XI + Meerkat 🟢 nailed.,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,535,Alderete,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,unanimous_dual_source,True,Unanimous: FFS predicted XI + Meerkat 🟢 nailed.,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,536,Reinildo,DEF,Nailed Starter,0.9,0.05,0.05,85,20,False,high,unanimous_dual_source,True,Unanimous: FFS predicted XI + Meerkat 🟢 nailed.,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,545,Sadiki,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,high,unanimous_dual_source,True,Unanimous: FFS predicted XI + Meerkat 🟢 nailed.,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,544,Xhaka,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,high,unanimous_dual_source,True,Unanimous: FFS predicted XI + Meerkat 🟢 nailed.,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,542,E.Le Fée,MID,Nailed Starter,0.9,0.05,0.05,85,20,False,high,unanimous_dual_source,True,Unanimous: FFS predicted XI + Meerkat 🟢 nailed.,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,552,Brobbey,FWD,Nailed Starter,0.9,0.05,0.05,85,20,False,high,unanimous_dual_source,True,Unanimous: FFS predicted XI + Meerkat 🟢 nailed.,FFS Team News; FPL Meerkat,https://fpl.page/article/fpl-gw1-predicted-lineups-2627;https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,534,Hume,DEF,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,551,Angulo,MID,Regular Starter,0.75,0.1,0.15,80,20,False,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,eligible,,,
Sunderland,SUN,546,Adingra,MID,Rotation,0.4,0.25,0.35,70,20,False,low,single_source,False,Wide rotation challenger outside Scout XI; Meerkat wingers not nailed.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,549,Talbi,MID,Rotation,0.4,0.25,0.35,70,20,False,low,single_source,False,Wide/attack rotation option; not Scout XI.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,541,Meunier,DEF,Cameo,0.1,0.35,0.55,60,15,False,medium,none,False,Free from Lille; Meerkat backup to Mukiele at RB.,transfer_note|meerkat_nailed,https://www.fantasyfootballscout.co.uk/fpl-2026-27-transfer-news-confirmed-summer-signings;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,553,Isidor,FWD,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,ST depth behind Brobbey; not Scout XI.,scout_xi,https://www.fantasyfootballscout.co.uk/team-news,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,543,Diarra,MID,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,Midfield depth behind Xhaka/Sadiki/Le Fee.,scout_xi|meerkat_nailed,https://www.fantasyfootballscout.co.uk/team-news;https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Sunderland,SUN,547,Mundle,MID,Cameo,0.1,0.35,0.55,60,15,False,low,single_source,False,Wide depth in non-nailed wing pool.,meerkat_nailed,https://fpl.page/article/fpl-gw1-predicted-lineups-2627,a,,,,,20,SUN,aligned,,available,none,none,not_role_eligible,,,
Arsenal,ARS,7,Lewis-Skelly,MID,Regular Starter,0.75,0.1,0.15,80,20,,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,,a,,,,,1,ARS,,,,,,eligible,,,
Arsenal,ARS,20,Dowman,MID,Regular Starter,0.75,0.1,0.15,80,20,,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,,a,,,,,1,ARS,,,,,,eligible,,,
Brentford,BRE,87,Ajer,DEF,Regular Starter,0.75,0.1,0.15,80,20,,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,,a,,,,,4,BRE,,,,,,eligible,,,
Coventry City,COV,110,Rushworth,GKP,Regular Starter,0.75,0.1,0.15,80,20,,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,,a,,,,,5,COV,,,,,,eligible,,,
Crystal Palace,CRY,206,Chadi Riad,DEF,Regular Starter,0.75,0.1,0.15,80,20,,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,,a,,,,,8,CRY,,,,,,eligible,,,
Hull City,HUL,289,Crooks,MID,Regular Starter,0.75,0.1,0.15,80,20,,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,,a,,,,,11,HUL,,,,,,eligible,,,
Ipswich Town,IPS,324,Mehmeti,MID,Regular Starter,0.75,0.1,0.15,80,20,,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,,a,,,,,12,IPS,,,,,,eligible,,,
Liverpool,LIV,369,Ngumoha,MID,Regular Starter,0.75,0.1,0.15,80,20,,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,,a,,,,,14,LIV,,,,,,eligible,,,
Man City,MCI,392,Aït-Nouri,DEF,Regular Starter,0.75,0.1,0.15,80,20,,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,,a,,,,,15,MCI,,,,,,eligible,,,
Man Utd,MUN,420,Yoro,DEF,Regular Starter,0.75,0.1,0.15,80,20,,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,,a,,,,,16,MUN,,,,,,eligible,,,
Newcastle,NEW,283,Jacob,DEF,Regular Starter,0.75,0.1,0.15,80,20,,medium,source_disagreement_or_single,True,Single-source or non-unanimous starter signal (FFS predicted XI).,FFS Team News; FPL Meerkat,,a,,,,,11,NEW,,,,,,eligible,,,
